,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(L0_25).1,0.7235220281181016,0.06795172588701043,0.5860479523179908,0.6855510906526481,0.7190095804527779,0.7620514794195472,0.8681458247392382,0.0044751482313878125
v_subj(L0_25).2,0.7127145258414217,0.061973883124241416,0.5875394037568289,0.6752734897100647,0.7136760238705632,0.7520797781805629,0.838769249465838,0.004255740273849756
v_subj(L0_25).3,0.7413071174617969,0.06680726025658584,0.6274145955581648,0.6962025797651477,0.7329867795472694,0.7819620706260137,0.8954435343644863,0.004955025431065697
v_subj(L0_25).4,0.708112956547855,0.05801589495441475,0.5904987143643142,0.6723386404682183,0.7082556513492002,0.7459458667021505,0.8237460153435832,0.00407867813165067
v_subj(L0_50).0,-0.8781858219707207,0.059538686438670364,-0.9945433845514831,-0.9132964704444622,-0.8814737447573253,-0.8427695037400258,-0.7548253946674387,0.004228498353210204
v_subj(L0_50).1,-0.9165046444089421,0.05956314056856759,-1.0453224151353886,-0.9526226243350614,-0.9100230419305717,-0.8795362038275378,-0.802154301038587,0.004019695159923012
v_subj(L0_50).2,-0.9029352405904929,0.062309056334014006,-1.0345166731627502,-0.9401127625869706,-0.9000806911500594,-0.8654770805180558,-0.7783668447997626,0.004048991386916134
v_subj(L0_50).3,-0.8883187263100341,0.0567679907178152,-0.9888418537147627,-0.9256274955520604,-0.8927679740496107,-0.8535198848002364,-0.7668279570880816,0.003639931422270179
v_subj(L0_50).4,-0.9195433776178227,0.0656378107625639,-1.068868141692243,-0.955758743918744,-0.909254573862807,-0.8805871874195266,-0.800858558228225,0.004272926392624545
v_subj(L0_75).0,-1.7644664496905935,0.07057438177503013,-1.9031288144629024,-1.8068139269175663,-1.7606572068458948,-1.7251984788715293,-1.605385419395479,0.004998964786309538
v_subj(L0_75).1,-1.807568788875315,0.07785138459312226,-1.9805694307455732,-1.8552178862634892,-1.7993788476408983,-1.7455567161310133,-1.688473447855165,0.00579211269857093
v_subj(L0_75).2,-1.7955732506007962,0.076349454957965,-1.9554008980337787,-1.8448901755236948,-1.7882357307783432,-1.740359979856953,-1.6579622521824353,0.00538181366763226
v_subj(L0_75).3,-1.8104578427452411,0.07700221006019264,-1.9812459503886735,-1.8579698731133338,-1.8021152120944166,-1.7491244728932662,-1.6889326354916272,0.005788360582397433
v_subj(L0_75).4,-1.8360552032317574,0.08964734534333581,-2.0505623181236006,-1.8884118702274164,-1.8264267032609376,-1.7659032285216387,-1.709743180069475,0.0074335591930777545
v_subj(L1_00).0,-4.326752974142586,0.12662380346479252,-4.552145326192058,-4.415409033119863,-4.346012751164133,-4.243021573076137,-4.068455839998538,0.011041992474161159
v_subj(L1_00).1,-4.356061599250456,0.12127857025014087,-4.612206101779067,-4.4245601450728715,-4.375804589561126,-4.272112346497016,-4.10826876961421,0.01072316719299965
v_subj(L1_00).2,-4.341683424920586,0.12281850554118799,-4.594767145659306,-4.418089655853054,-4.358962629032996,-4.2517966716030156,-4.085327570488386,0.010996007569459414
v_subj(L1_00).3,-4.365247934853679,0.12306209308895254,-4.634045860653193,-4.431657146553123,-4.381771770759701,-4.27923808749339,-4.119873637593286,0.011047164462697285
v_subj(L1_00).4,-4.342013888091396,0.12258030500154907,-4.585052362013828,-4.418492951847119,-4.3601102330476715,-4.250915419664397,-4.113506852758579,0.010855736708542282
t,0.28103343449228796,0.13487567575433546,0.08900566233487409,0.1853227663291862,0.26331941289744454,0.3628266852620101,0.5977021689013903,0.009659403532336842
t_std,1.206029417226203,0.5506835348895949,0.3823780357398915,0.794046690350818,1.1120152329233153,1.5693447373991218,2.4288677846769806,0.03964309932088395
t_subj.0,0.0001418828374277881,0.0004152626429228924,2.9609936170266266e-11,3.8672852069326005e-08,3.8054557064280323e-06,7.287052719530103e-05,0.0012416685992784862,2.8174790471638027e-05
t_subj.1,3.534126170583282e-05,0.0001125122549599472,2.156087612484132e-15,1.1063197040368024e-10,2.1857417578268492e-08,2.265040326497877e-06,0.00040534374978724673,7.27880410871398e-06
t_subj.2,6.177774132239917e-05,0.0002845571169594496,5.234941764563379e-20,1.2042995103754974e-13,4.929711016684242e-09,3.936212659098821e-06,0.0007792010587180246,1.8479897491263257e-05
t_subj.3,7.591868137418173e-05,0.0002714209229285257,5.158813244699024e-21,1.524725213114416e-13,1.5778210881016192e-09,1.6587383523501744e-05,0.0007766556543489517,1.8336182587389034e-05
t_subj.4,6.094013859464463e-05,0.0002988035815145308,3.860537576727072e-15,1.7922192694516404e-11,1.8716990739287033e-08,1.998772657171834e-06,0.00057734537287258,2.5437280718718823e-05
sv,0.08634871895007248,0.06256906732156953,0.00348665602040202,0.03659723276073667,0.07545199810019977,0.12573729551252538,0.2287352243770552,0.0036029266399394133
