trial,stimulus,outcome,choice,rt,trace,timeout,w_s,w_n,threshold_a,t,noise_std_dev,dt,max_time
93,go,Hit,1,0.5800,"[0.0, -0.00755926753520212, 0.0004401313777142712, 0.05347588795780222, 0.06554491848113729, 0.08343095822779881, 0.10052053462828119, 0.11979612424445116, 0.12345382636144671, 0.11322810281569648, 0.0962102639336161, 0.12741552153240504, 0.1498191790404602, 0.15848746474233152, 0.19982622411708628, 0.19307791651077874, 0.17323028100159202, 0.18906714872018116, 0.2044751201564976, 0.2118524084237648, 0.18954014606100789, 0.18261346646785723, 0.17046979111538957, 0.1944277613278363, 0.2263262290694527, 0.20399813094026376, 0.21915200962349243, 0.21483615409055107, 0.2518765360327181, 0.28005886748618597, 0.32148221596566373, 0.3017339521266445, 0.3351001295150855, 0.3335206927517189, 0.3503776749873332, 0.3526050701029193, 0.38235743989705456, 0.345659572450064, 0.3688019717052216, 0.41112751041248957, 0.4249918138888947, 0.4284165316641362, 0.4338543737918626, 0.4056313451018143, 0.43339477732327397, 0.45769406994185047, 0.4684392279463225, 0.4884665550245398, 0.5003083327642586]",False,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
94,nogo,Correct Rejection,0,2.0000,"[0.0, 0.0019220960140361094, -0.002326764238650483, 0.007545525888216411, -0.017962549058355655, -0.0044833101555000945, -0.038748308319072965, -0.01842667932339385, -0.01887526517637148, 0.014857015795158999, 0.04368440773278483, 0.048627666476254494, 0.02954469955239629, 0.0402655647487727, 0.036246040918347974, 0.012080504891011496, -0.004942367483497464, -0.027427746975952336, -0.06888222808080258, -0.09402181830110606, -0.10882293151050854, -0.11546110186956658, -0.11719183314956234, -0.12705149394945806, -0.1354644967848716, -0.14926826210479396, -0.15705126718985976, -0.12648900697699242, -0.12592957626182408, -0.11482386817207584, -0.14744217706706586, -0.14730213252554797, -0.15107291715962765, -0.07622485703405568, -0.0911126428895133, -0.09993851445367061, -0.09031666415190812, -0.06554389322749571, -0.05045242431891246, -0.0688366955677853, -0.035180908470557715, -0.04796339462614481, -0.06695673258425636, -0.036137044720279385, -0.013647952559300455, -0.010596404292590482, -0.002925428637382729, 0.030192145197657103, 0.03465055183055946, 0.03238315048939985, 0.06453572625018561, 0.05880946467951964, 0.0661101091321744, 0.06650988348589423, 0.07804792585581335, 0.05577190899703373, 0.02823026895694877, -0.008440007432695528, -0.024366067690427404, -0.0019357197125313766, -0.007700700525582799, -0.02806584536975499, -0.020216134238685055, -0.020936390181216943, -0.019333405426175607, -0.00667085948172187, -0.00534486848839083, -0.048595867993627355, -0.059724242039298346, -0.07827022041368568, -0.11017723745169475, -0.1202795481185488, -0.11967873191351433, -0.10437497202034515, -0.08850905909986485, -0.07985982447893222, -0.04058719715123238, -0.009515222411517012, -0.0009099420761708565, -0.013175855886644949, -0.02157081896238992, -0.030519009207320938, -0.031216488868763097, 0.010172168612872026, 0.008221696182068172, 0.015644753013435025, 0.001472027907221259, -0.013640512840736212, -0.0489735971376037, -0.05657922873059435, -0.04902712282203761, -0.04459072658261574, -0.07805766375504034, -0.08593672345469715, -0.08284317100985944, -0.08203253838323646, -0.0976491963216557, -0.1273472734398966, -0.17204395501720976, -0.1597765888922633, -0.1781592232061979, -0.20260845510900602, -0.19674061042629734, -0.20697813458014275, -0.19596626393154729, -0.20375114229560792, -0.205972746980649, -0.23554991316929585, -0.24431287445002356, -0.20215592707131297, -0.1941554954389774, -0.18127704655362897, -0.17557298421479875, -0.15431267478598246, -0.17737086278147163, -0.22516857747873883, -0.2291896396602213, -0.24124991738920162, -0.2622546666975312, -0.27316556390740093, -0.28999071159631434, -0.2780635445791307, -0.26680623121031155, -0.27354054584432713, -0.2579450327411476, -0.28376016271622806, -0.2948766603439338, -0.3291010553108252, -0.3026128950351814, -0.31498790707817304, -0.3281311894031301, -0.332625480470454, -0.29962938234525394, -0.32639456234182096, -0.3400724957843832, -0.36633416272909103, -0.37354086286332927, -0.363518083632751, -0.39019971543335347, -0.40828317097122235, -0.39426231382652766, -0.3764023303336756, -0.352544396585815, -0.34908068874639653, -0.3305922649533735, -0.3532604510494815, -0.32535657892047065, -0.3078552906188106, -0.30031877911351307, -0.29703607300930385, -0.3062683720059279, -0.30341789078611603, -0.3327670289632336, -0.369590174059265, -0.39878624533910983, -0.38134737311502487, -0.34566958041461593, -0.3381917665475296, -0.3334971874717643, -0.3227989834061291, -0.31874378997034236, -0.34550656061771406, -0.3628174047522566, -0.35754744740003297, -0.3782502403033806, -0.3967161387646987, -0.3773419607225957, -0.3711548549034153, -0.3926573725199226, -0.35849343765253094, -0.3780902879513248, -0.3932401030777107, -0.43345653771779624, -0.438229141391832, -0.4246136627951512, -0.4027405842460819, -0.4195552850267549, -0.4233625371520998, -0.40045331344916346, -0.43282236620888576, -0.43454879015125714, -0.44924881212070356, -0.4421075993716932, -0.43722248975512357, -0.4123608210785072, -0.4168322980392899, -0.4339043407098616, -0.41436472356386994, -0.38147915863753823, -0.38563681735674854, -0.3822310594646683]",True,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
95,nogo,Correct Rejection,0,2.0000,"[0.0, 0.01807862449488717, 0.050734807525661355, 0.016015497529803538, 0.001407541718437837, -0.036719519130625995, -0.03725084043532165, -0.06311597269026391, -0.08085881029919591, -0.07546667169693541, -0.09790177667964302, -0.08639565469291507, -0.08751267037695667, -0.1266544536014111, -0.11574713103794843, -0.10715563293540863, -0.12836256843637583, -0.14051619417614583, -0.12760942508255352, -0.16429426101769629, -0.21075494722319224, -0.19617941685091547, -0.18801485033602036, -0.19127821851427435, -0.20572954468123678, -0.2089345076753615, -0.2372901456958469, -0.2637198056560692, -0.2782056444430988, -0.2733120811757515, -0.29226025413386536, -0.2836486188259745, -0.3091421128145283, -0.31588090653947154, -0.2917416415147514, -0.2892689075982452, -0.2653379115273782, -0.2692706603619055, -0.27171521512455804, -0.2650091605226134, -0.2724249213711661, -0.2976813511305368, -0.2817120490520728, -0.2774746814734032, -0.27172114616157816, -0.27018679279733965, -0.28451501652708244, -0.31217032640947856, -0.29813693086031196, -0.28516468510951626, -0.2426728738418892, -0.20630388619694537, -0.21727461846419152, -0.19402494161428993, -0.17258935425368743, -0.20347493421759025, -0.21492614146347047, -0.22296083550670964, -0.23628040171254874, -0.21999125450316168, -0.22476386378333607, -0.23261514158044616, -0.2785962419210437, -0.3082489568650805, -0.30640167361156, -0.3065906371829005, -0.29503550965750003, -0.3094059908760995, -0.2989480169522057, -0.3072456516390967, -0.2880787416562151, -0.3047815119250917, -0.3203144313161996, -0.3009025100775264, -0.321732160054776, -0.35841998703996253, -0.3544854004634914, -0.3591038803562497, -0.34011575301599467, -0.34636002307223596, -0.3389901393254986, -0.3012218037463748, -0.3188065638404286, -0.3293098926663667, -0.312315668284854, -0.3267042378611576, -0.30122346269363076, -0.3009310902702458, -0.2897847546713242, -0.27668020836015295, -0.2543661495700164, -0.2507304249922162, -0.2549477769463965, -0.2730763116827136, -0.29531496587672434, -0.3045772420841727, -0.29418794283695654, -0.27704647010664024, -0.3062700003711866, -0.3096086369603222, -0.31289262762923004, -0.337371105614629, -0.34999483413976074, -0.3705618532276628, -0.384799912131803, -0.37803791201974846, -0.37109422680043, -0.3441867178166986, -0.3579307017595973, -0.3518387863813721, -0.3385545300055327, -0.36168521945085674, -0.39125843883584427, -0.42317491962959475, -0.4262254400278049, -0.4043181489225217, -0.4112110817256585, -0.42134114121766597, -0.42710359811968474, -0.41622564941332646, -0.4019771834040219, -0.4158939036739076, -0.4107937556440233, -0.4334166893661649, -0.4276941270051655, -0.4439105894816583, -0.4417723531286284, -0.4490255644231484, -0.41791795421243516, -0.4354455093972743, -0.4408963940869697, -0.46262809820109674, -0.49223690959212174, -0.46910717208775954, -0.45633362884421724, -0.4245536040087664, -0.46774921430481686, -0.4947619248890819, -0.5123769677381037, -0.4900588988917569, -0.49768767755094306, -0.4920870537370271, -0.49855839037921507, -0.5037085236404344, -0.44925072342904826, -0.4595093180837927, -0.4734724661887936, -0.48659879522499805, -0.4505494285325634, -0.4752585793221227, -0.4574308150658228, -0.4967251725697869, -0.5240702561797448, -0.4955339590714653, -0.5148985407305535, -0.5322343364787263, -0.5296068785386228, -0.5220132408445018, -0.5120394994705432, -0.5192321612510347, -0.50852019810801, -0.541699071562713, -0.5437779888428511, -0.5681677312750332, -0.5844513385507251, -0.5380123401585739, -0.5014051409710638, -0.5180575135961071, -0.5192377877775394, -0.5301019628950435, -0.529275362922833, -0.5194772147672664, -0.5140214232009499, -0.5101573334668943, -0.5157468592256823, -0.5203758500489726, -0.5346289515725653, -0.5183158478694063, -0.5222286577258235, -0.5418207829292059, -0.515113783516349, -0.521966280128614, -0.5143632241904426, -0.5266267545991696, -0.5245256137423899, -0.5666180579483551, -0.5456118751538293, -0.5259376133552182, -0.5459804655994741, -0.5433054273321826, -0.536032024707071]",True,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
96,go,Hit,1,0.8500,"[0.0, -0.003586197895121372, -0.039274561375273395, -0.028702300944619064, -0.051194212936962885, -0.009484771875594773, 0.02286332319005558, 0.05282604682744224, 0.02555870376612273, -0.005423363817081327, 0.02662523049326556, 0.01574375331334043, 0.015540810824865194, 0.01203193050776524, 0.015895438780694576, 0.024603711538492598, 0.06443679382356945, 0.06740852902713079, 0.06512619307304499, 0.09398910441207252, 0.11381886965833027, 0.11215004605547979, 0.12188915420232646, 0.13950844671035892, 0.15196964448454245, 0.14790515289143272, 0.11672310419708838, 0.09911826749712374, 0.12848102843698578, 0.12290522474614027, 0.12861761572822183, 0.12229765164565062, 0.1355423669170673, 0.12927624839342639, 0.09501474596148368, 0.09590756899709925, 0.12160279766088997, 0.1486512119349837, 0.16518221846332384, 0.16716067120763406, 0.16904435078006874, 0.17486292150887256, 0.2072971117748788, 0.21644785329789382, 0.22958318226886074, 0.24473907650776255, 0.2720793864590697, 0.30895328040893827, 0.26633555783766943, 0.27213233340803933, 0.2874963387245456, 0.3117098785848006, 0.3293258634945015, 0.35399145384049185, 0.33074603140320213, 0.32350231059924367, 0.3189516797303858, 0.3263340414115605, 0.35018226468663943, 0.3369288652374908, 0.3671949773536307, 0.3598888852394252, 0.4193123793932604, 0.3972099386327531, 0.41374753994122565, 0.44272614501581153, 0.4400670273038596, 0.41772765569284454, 0.4193195350124547, 0.4278249371445223, 0.4292630070472272, 0.4344921487353006, 0.46741469290868426, 0.4862815993938853, 0.48069750850973586, 0.5167116206705757]",False,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
97,go,Hit,1,0.7000,"[0.0, -0.008934518859241455, 0.021899367285208724, 0.06716819359073231, 0.07590762862390142, 0.08329916490084592, 0.08331918007332942, 0.133142955201992, 0.126066833722647, 0.11528173240718464, 0.08837494567214488, 0.07292528902408353, 0.07909607564497534, 0.08263145501067715, 0.10616099881526189, 0.13059638169838358, 0.1448837635006158, 0.17700905776831408, 0.1719218853743826, 0.16853777611011822, 0.16194482424257192, 0.1402073111010147, 0.14170175935770501, 0.14603225507482182, 0.1481014178262919, 0.1413788072543357, 0.1340835601427556, 0.11170581617631634, 0.13348954127271784, 0.1502737282508239, 0.12493771367862186, 0.16471285224541019, 0.19092052996336373, 0.17888502755801183, 0.2135033403250481, 0.22568639573954877, 0.24711300369549258, 0.253326958055535, 0.25915913966269355, 0.27478284749586757, 0.2686952165681604, 0.2777409961315468, 0.2938677219935184, 0.3420648788958791, 0.33101070837864255, 0.3129678406974898, 0.33065022038713404, 0.3384597970599981, 0.33778249638336977, 0.35468935446015787, 0.35991882623399823, 0.34343773786555415, 0.3390200335897065, 0.3545833598322135, 0.35003693716570433, 0.4146850063065281, 0.43204690955129316, 0.4483069962112813, 0.4581678343041098, 0.49496338986340227, 0.501005935829648]",False,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
98,go,Hit,1,0.8400,"[0.0, 0.05032327871423929, 0.06106443055876787, 0.10309362996727388, 0.0732303071541525, 0.07634248719599836, 0.11000965092395934, 0.12586389719309848, 0.1489050301643964, 0.14162055242821137, 0.1672713349241996, 0.14699946587210133, 0.14448464297644814, 0.14458419287950186, 0.12904684864779822, 0.11531323691477824, 0.12851188029566007, 0.17256479211143333, 0.15141740669106865, 0.16253911542094251, 0.14087859945605463, 0.11945210218403057, 0.09739553417508665, 0.12545118878198508, 0.13351000048725625, 0.1446388055718514, 0.1785879348943231, 0.16954519453702427, 0.17259907784866896, 0.18079539171365777, 0.17557485062944378, 0.1662354036652689, 0.15925075676974862, 0.1701903770760612, 0.18984623658679017, 0.16740932964094626, 0.184151224805817, 0.18082445366959304, 0.16039634645643425, 0.1192500334569627, 0.1325833722964997, 0.14433891115215594, 0.1386592700276889, 0.14585884319747078, 0.13986384660260762, 0.16738600499475992, 0.16958218129212962, 0.19225065525762103, 0.20295343090390314, 0.2497454564073136, 0.2630137553995379, 0.24641467113869417, 0.2517845093708455, 0.21648705906971671, 0.21255115717208267, 0.24033323787705793, 0.2783429753441544, 0.2706498213818097, 0.26940594875064255, 0.277995074451222, 0.3002775442862265, 0.2975946856529745, 0.31717703187427426, 0.31359675342313986, 0.3200462710456966, 0.3275015333142639, 0.340464017744986, 0.3588835182061016, 0.40663395976251804, 0.4123185656563353, 0.4409253580859763, 0.41055708277661, 0.4568942334058118, 0.4960733682122043, 0.5088957949671837]",False,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
99,nogo,Correct Rejection,0,2.0000,"[0.0, 0.009415897869827564, 0.0010799601318978672, -0.01731101805928075, -0.039261660898068824, -0.03474918781411081, -0.02951303500629333, -0.02987037218054347, -0.015473097537657453, -0.033412404036709815, -0.07075822715908618, -0.06774348917532605, -0.05746578775075367, -0.03510594948253294, -0.03616295416576181, -0.05099897155472351, -0.043043570070702745, -0.07109374519056744, -0.06971817164779137, -0.057083832433262975, -0.03802653916366393, -0.04254798327677927, -0.034689305342201555, -0.026931556069449337, -0.05563625409597703, -0.03783232022825232, -0.020191413403386774, 0.011936873648411943, 0.006117577445270602, 0.057324398469047966, 0.05861450119478803, 0.0567374456643221, 0.012652134653608073, 0.02495518727584182, 0.0235141808969318, 0.06435952857363071, 0.0022502669518739485, 0.04552656493229979, 0.04547592925869795, 0.043994683465641296, 0.004724061023312735, 0.0071264941526078, -0.01796734630726283, -0.024034299408036378, -0.06015398497995151, -0.07210279745504432, -0.07940888179033444, -0.10724421599872902, -0.11612055948193732, -0.13230578252440042, -0.15082063570478638, -0.19190350334344927, -0.20438946262003999, -0.18982717296778426, -0.17547309684168896, -0.18456668782135943, -0.1858902982852943, -0.17982516506230087, -0.17025465518042385, -0.15724781470556795, -0.20435342689572805, -0.22245947649211578, -0.2318475309077123, -0.24927012025719017, -0.22700567130529978, -0.23659800222216046, -0.27292694503944154, -0.27972767159111145, -0.30189379447286374, -0.29634025592615393, -0.3036373819416256, -0.32697754320829836, -0.34565537607635904, -0.3780516016441144, -0.39324987944305445, -0.4041594805071842, -0.40176942511221275, -0.360168989545352, -0.3506649656985332, -0.35351651963064107, -0.38102996326107974, -0.3727033401624635, -0.4024008027269233, -0.38491191392937013, -0.4045846447765745, -0.40814275727811217, -0.42748162773432324, -0.42566417530198075, -0.44835196464189264, -0.46381559398125943, -0.5199399754942879, -0.5361469072791347, -0.548842946760183, -0.5140416165666021, -0.49368596943511767, -0.4698853514809953, -0.4566768186256332, -0.44444722681240434, -0.4142210210516553, -0.4299626039794456, -0.41939382902628936, -0.4234484277801177, -0.4627816813002619, -0.4724372326340076, -0.5017959499257101, -0.5254933270146592, -0.5161566711324675, -0.5226997413507171, -0.5070922244515453, -0.5017638281445316, -0.5180642040257114, -0.5513482879401029, -0.5378019284555444, -0.5261284845788579, -0.5148522542198595, -0.516069768086432, -0.5278129796489806, -0.5063671600950571, -0.5036860332459477, -0.4790775447124316, -0.48604668217095276, -0.4694558923358378, -0.43922236749060173, -0.43437121839853404, -0.44876698615229754, -0.48302627865431885, -0.47858352847195035, -0.5024000047624718, -0.4670577713484425, -0.4806255734699136, -0.5119015690717478, -0.49610270531966816, -0.5012965941066233, -0.5312937321686774, -0.5072346469695463, -0.5229433694688307, -0.5408599719930505, -0.5876551229723832, -0.5788722905727613, -0.5960518133853802, -0.5908067894476808, -0.5463243982254138, -0.5612325985823519, -0.5629830094796698, -0.5258433616384799, -0.49847191162995963, -0.5603018417481855, -0.5655219913977294, -0.5686630538350481, -0.6033347513367668, -0.6332963619211243, -0.672725694658898, -0.677484819475305, -0.658013984188124, -0.6720498301295208, -0.6853375573682134, -0.6923142086926171, -0.7004695982342036, -0.6842924713705666, -0.6826697927349139, -0.6689756249832153, -0.6542943668623872, -0.6537632743521046, -0.658445483236611, -0.6581981857154074, -0.6627381777421095, -0.650049396176903, -0.6390248900941216, -0.6555351871207814, -0.6929257785625507, -0.6960401566739838, -0.6943422605738995, -0.6823768402899875, -0.6883403347607724, -0.6822098676628936, -0.6811552689388567, -0.7177629082432986, -0.717995481235009, -0.6987490150849324, -0.7571989503817486, -0.7589787060226401, -0.7585058510599166, -0.7821616941441593, -0.790003869578953, -0.8051315007788697, -0.7704537765489914, -0.8086967109798875, -0.8207399076820414, -0.818110006630446, -0.8259078132771852, -0.8281882229638551]",True,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
100,nogo,Correct Rejection,0,2.0000,"[0.0, -0.024913868786923535, -0.04563547364723515, -0.026930711693057125, 0.02182422707064993, -0.006138500233475501, -0.0021699806275905058, 0.013004414107895388, 0.011946847673036368, 0.014718870951563285, 0.038819175912876806, 0.025582988301918748, 0.029029199366741323, 0.03749428652478494, 0.041392405598855576, 0.09100369712070473, 0.08299866091933585, 0.11609096250219388, 0.0920747947367676, 0.09557222457311991, 0.05942874448001851, 0.06249123652530099, 0.061505442437628566, 0.10847714456954428, 0.07597416038505628, 0.06682138762540837, 0.047736961091869194, 0.0651779298047031, 0.0474370923021287, 0.03926474062745164, 0.026811132817264157, -0.009831078476414321, -0.015122540921111087, -0.02582828134430901, -0.024133759647318554, -0.03813831660920601, -0.058229139326434184, -0.06042706985960368, -0.02852390688420968, -0.054142290711712365, -0.07798076320334085, -0.086771481290169, -0.09875018502782762, -0.12538008141612444, -0.1418219797357933, -0.1840782693119854, -0.16286065449511053, -0.1262581387902554, -0.11455786724003914, -0.10798339409435703, -0.10248215730583529, -0.0775032954088795, -0.07292617626581036, -0.11071980390948252, -0.08112050822940339, -0.08104646213923816, -0.08572840805441387, -0.10497421622918757, -0.05623739183537556, -0.04512084547822712, -0.03834601247713959, -0.04006090343560389, -0.047875683930173746, -0.04208442128305667, -0.03477134294893021, -0.010654655357856323, -0.05628116761665505, -0.03461903168467227, -0.026923496736740923, -0.024448955144473025, -0.045344414358102, -0.05417183067042491, -0.04716795235185993, -0.05053877973614138, -0.06113100373669328, -0.061940335723237906, -0.057875542341726115, -0.046947437020157134, -0.019906458925222636, -0.024748422873560924, -0.045425155544778995, -0.009651909543197716, -0.035171915387686506, -0.024873290719986695, -0.04628370169450191, -0.02239722670141811, -0.036420135684583445, -0.04531918629772505, -0.025598244999983318, -0.03549481713311308, -0.04109340489973329, -0.016549678201986974, -0.03482767591611685, -0.018946174278462433, -0.006996601998992092, -0.033471922564732484, -0.05217127578519226, -0.06675567536267081, -0.09731607517118591, -0.12945718741387094, -0.14017020170737604, -0.14026200870693054, -0.17452322217440053, -0.17793039469454955, -0.17241561817770715, -0.17030589113747008, -0.19216228836702837, -0.234477004767709, -0.19567586320443292, -0.18058201819681355, -0.1813841764293894, -0.17661536517577694, -0.16491885453595, -0.1409611301560214, -0.15002832727032164, -0.18137007340399733, -0.1848996446122574, -0.16991727669416373, -0.1775626876692083, -0.15896439737028684, -0.1883945792514782, -0.18161369237057123, -0.1785316035800618, -0.1804224105323113, -0.1817457221540946, -0.20681161225656639, -0.1814513199814157, -0.15223941456180567, -0.14184192330605125, -0.18782518192857411, -0.20128271456620564, -0.1744987624734962, -0.18204019237199365, -0.11743173863031794, -0.13781063838543303, -0.15987372199085706, -0.18063807522536296, -0.15879461992446428, -0.15313928204398916, -0.17255425150923412, -0.16762520483053575, -0.17786189498979652, -0.18387251995615161, -0.17144303217715187, -0.19414145536039762, -0.22757225904064965, -0.2162865033111744, -0.24137452819632582, -0.2739911583402493, -0.3076082925840813, -0.3037845868428788, -0.320191679504141, -0.345259734315389, -0.3193880520911596, -0.2843473947988526, -0.29589960561812223, -0.26940337296160405, -0.28186232071051753, -0.34412015119363093, -0.36079308883600303, -0.3784623766326652, -0.38860293353895864, -0.3613771228223701, -0.36644460054916794, -0.4253494253492456, -0.4253144472371267, -0.43965519689189086, -0.4732829271105301, -0.4865110446908847, -0.4950600676567587, -0.46036428544910196, -0.45124469290871494, -0.4573369839899254, -0.45647891438487354, -0.4463873740962625, -0.43086616197643623, -0.45766156720419154, -0.4693295424958904, -0.44954395005616105, -0.4601836234747182, -0.47937988954070393, -0.5257629541990562, -0.5550240530645466, -0.6008838354890456, -0.5590894298236394, -0.5416138419370888, -0.5508891105962535, -0.5574692188244726, -0.5526688798663331, -0.5697834812362558, -0.6072198810564422]",True,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
101,go,Hit,1,0.8100,"[0.0, -0.010755808902081544, 0.01681886854871808, 0.03527842837393724, 0.07354566268416785, 0.05075243781609544, 0.04183364791988026, 0.042075813047890966, 0.03432530085881909, 0.057990816947700155, 0.07369131075569642, 0.0987030835684872, 0.12360086776707446, 0.1146353065984799, 0.1305913612815555, 0.1063957113918908, 0.09155931247795554, 0.11902089704643505, 0.150086113397137, 0.14536519374765114, 0.12288573797341423, 0.10982271440174901, 0.08648975426665365, 0.11323078465459797, 0.0885969346382363, 0.08073095580333298, 0.10341983777522513, 0.11593877359093029, 0.1253836329968584, 0.15116683513954493, 0.13814380461955936, 0.13223026606703814, 0.14290593718112873, 0.1889377516207666, 0.22359921336842226, 0.20242482111480029, 0.2107573239175798, 0.2126520521966543, 0.17309627590583132, 0.1985076699445306, 0.20078269426342732, 0.20797617268590587, 0.22381877571759004, 0.25315254150140687, 0.3001261645516047, 0.30534937845954646, 0.33375322965917004, 0.3460895926647688, 0.3593694013388062, 0.3474232361534201, 0.358531454609275, 0.3726745699502433, 0.3775046013825454, 0.3600503036593017, 0.35697631616844305, 0.3639111164777168, 0.398140760069286, 0.41104471198108955, 0.38113450445630587, 0.3658645528117633, 0.3779426490992386, 0.37099545626890673, 0.3955722419034734, 0.39004459928099866, 0.39445796991749177, 0.3986903376289918, 0.38622198498094673, 0.4478379014534652, 0.43324325205276765, 0.4275722288099197, 0.4960146719442513, 0.5225586820326967]",False,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
102,nogo,Correct Rejection,0,2.0000,"[0.0, -0.02516716814847339, -0.046291961760326, -0.037325424775678816, -0.05631336307028073, -0.04364587400328812, -0.04318846683395257, -0.03480579422821504, -0.03656570145201672, -0.0485048935994552, -0.06927378458950023, -0.06357438469617409, -0.07128301576592372, -0.04340117936194987, -0.07483621998625466, -0.09925494434011144, -0.08810211269687383, -0.08941266246104193, -0.12182771371874047, -0.15310963975635483, -0.17073638789226436, -0.14849355617054094, -0.13156286217873644, -0.15417593503984378, -0.188104751587679, -0.2085684409995066, -0.19784812668151272, -0.21410221834079424, -0.22191643275903677, -0.19584184710344354, -0.17410626134380341, -0.18175590080666812, -0.181863035157452, -0.18503275457330115, -0.21464013774858617, -0.177652243727874, -0.18775436680990626, -0.18389278464254263, -0.17581488535361114, -0.20638790191803444, -0.19618769149513862, -0.2150793680971454, -0.2344519937916457, -0.2807117396114522, -0.32092233294269906, -0.3333375034976955, -0.3224597925007451, -0.31692426559473114, -0.3113596330961629, -0.33765667597623694, -0.3218609066355008, -0.3250769431981185, -0.3193885907292698, -0.35698762135719264, -0.37307015832500096, -0.37147996432038916, -0.36769887221966946, -0.38992204108478273, -0.4142456904951322, -0.3967541044332851, -0.3985236651453245, -0.4083638574850675, -0.3760783151139358, -0.34669230240199145, -0.3456690161867385, -0.36974390551542186, -0.38147065631449706, -0.4029276737122085, -0.4003915381694657, -0.37572372561500755, -0.3812518680326184, -0.3692092655017276, -0.39474636967568166, -0.41525731606333893, -0.4352281213321966, -0.424514316907036, -0.4151197835982828, -0.4151703138775081, -0.43148553608974044, -0.41685686469216504, -0.4741135815740902, -0.4971825369786232, -0.49253095587119167, -0.5191139069966374, -0.5357083324264718, -0.5443943409492964, -0.6013150552895771, -0.5649191938329294, -0.5597682862743709, -0.5349557199720332, -0.521824610003145, -0.5334137314553579, -0.5462112163637949, -0.547610002232007, -0.5336425060392784, -0.5395320908304582, -0.5746512122522598, -0.5656807050491715, -0.5750456945930119, -0.5837427899100056, -0.585654334568225, -0.6228513721996228, -0.6373336689578003, -0.6425903385343388, -0.6667831266179983, -0.6291948910981264, -0.6588460696521428, -0.6363242618498223, -0.6446294953855708, -0.6426754172262725, -0.6309560345090344, -0.6274495390355967, -0.6310966294209507, -0.6429571735276032, -0.6159841269395551, -0.6320682727208586, -0.609772857200139, -0.6471647842634731, -0.6375083962596176, -0.6684944099685192, -0.6356277222180823, -0.6351917561747824, -0.6339912368697377, -0.6476324116689434, -0.6534616990099545, -0.658312519066703, -0.6689318219427476, -0.696225850538107, -0.7259195619659898, -0.7394089530486645, -0.732586419040868, -0.7268148344252067, -0.7150606676438044, -0.7187698712182259, -0.7267105227999652, -0.7076378630853001, -0.6942566110798352, -0.6888703652704186, -0.6738397451613641, -0.7018617324835492, -0.6901489005021308, -0.7083671043094908, -0.7101920522154606, -0.6994680516382821, -0.6895632896553712, -0.7182318887655572, -0.6917690399527324, -0.7017100608264293, -0.7207959423658704, -0.7037672914486529, -0.6926343753570327, -0.7025232314451968, -0.691333846450144, -0.6808788704989289, -0.6705210991375232, -0.6797694123043875, -0.6559774720799744, -0.6507893949247072, -0.650002506895965, -0.6684511870155113, -0.6946582679818741, -0.6763700443759348, -0.6739552326336573, -0.6616017483066305, -0.6481913974030493, -0.6634236971707601, -0.6776072955512608, -0.6859450206019266, -0.67931128075333, -0.676021355668175, -0.6551479690531636, -0.6526532932214277, -0.6469854328128724, -0.646621371175869, -0.6354744757649207, -0.6367089393307368, -0.6756999944396908, -0.685393689739499, -0.6761870746793148, -0.6816421537850407, -0.6769216638820807, -0.7152140326138173, -0.7083040160524637, -0.7026264996769074, -0.6905511671651868, -0.6993262491120353, -0.7346924012043767, -0.7192796100711573, -0.7301243381732124, -0.7448997750783273, -0.7465081800433879]",True,0.8000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
