trial,stimulus,outcome,choice,rt,trace,timeout,w_s,w_n,threshold_a,t,noise_std_dev,dt,max_time
25,go,Hit,1,1.5100,"[0.0, 0.003460001001505525, 0.046638631956890754, 0.054545060854875656, 0.062040332704565715, 0.05914290723158888, 0.05664579212168355, 0.04711355244821239, 0.057439695194838145, 0.06555413587707269, 0.08512813520068178, 0.11115526156266643, 0.08472889200307254, 0.11288706805735746, 0.07283082013463926, 0.08205498755231488, 0.08556323728896266, 0.10735633049725503, 0.10670516355568085, 0.08775958269313927, 0.09334167537685675, 0.12551816860431442, 0.12453629095360139, 0.08293154726593652, 0.09738789492499808, 0.04252590225275297, 0.04566452754541682, 0.07515262918817156, 0.0492137202954928, 0.06535203482614747, 0.10681268385294848, 0.13547812846385202, 0.14107984508029783, 0.10623501466106133, 0.0942366000585065, 0.1165381549714834, 0.11498715214280494, 0.08713605966572063, 0.08928887789961866, 0.09853961834002606, 0.09958442493344269, 0.08526268616118288, 0.10949893309870024, 0.11088773830308148, 0.08441968804137909, 0.07605897863074812, 0.10340880813485692, 0.11856545405442985, 0.11657678557019481, 0.11633446758510955, 0.13226957320900623, 0.11319527394297771, 0.12859285606442794, 0.1398324196452459, 0.17225356933491826, 0.1746202105396492, 0.17164196944292232, 0.15573063726398526, 0.1332449737332413, 0.14328175916819338, 0.15394374119809492, 0.16681751733107483, 0.21006413381684608, 0.2237184723602396, 0.23694000547328586, 0.23660908048270438, 0.18185797824222438, 0.1989174971948397, 0.2023868308520477, 0.22637747157179636, 0.21196074726214564, 0.2171254128433564, 0.19843687238351848, 0.20251617864611982, 0.2116631048582836, 0.20212855728005577, 0.2262120377249903, 0.2657473447016463, 0.2545168406681285, 0.25084039753479154, 0.271742023551377, 0.2908257498045194, 0.3000585818533707, 0.3090899858424903, 0.2722947865712269, 0.24270744437888828, 0.23282132634845334, 0.22121402165750723, 0.18526701768728118, 0.17713513137908865, 0.1891490381846134, 0.15047857742271212, 0.1750311805097517, 0.1881953436975746, 0.1873507714620933, 0.17158677760470395, 0.17074396356682842, 0.14076933556428728, 0.15445884283515404, 0.1483132608347437, 0.19458939534476666, 0.2155940020527387, 0.19919547026477546, 0.2361689316507203, 0.2546990034439563, 0.25676526457479365, 0.26996765903589126, 0.27174199233090307, 0.27647529127235176, 0.28977401345768733, 0.27757898219216376, 0.27988538596149737, 0.2871201940748332, 0.25914079934838774, 0.26900889572072817, 0.29328187144474155, 0.2649581340542174, 0.29057574077517684, 0.30607648762871736, 0.33039518217574465, 0.3782839041875308, 0.39988669561032913, 0.40088460670730397, 0.39265584194076075, 0.3663325161437497, 0.34916664600730424, 0.3343759843176855, 0.36423251076916396, 0.34239537382739715, 0.34852771299833946, 0.3596496984108351, 0.37553614750750475, 0.42908920381123383, 0.44055887109055497, 0.4173494481663085, 0.39594968335821473, 0.3938757820138737, 0.4048205499447547, 0.44063313491880285, 0.45819159460354897, 0.44235130741710127, 0.5178536789711767]",False,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
26,go,Hit,1,0.9100,"[0.0, 0.008971586180169158, 0.011551342049185636, 0.02188882685108505, 0.019854098104388117, 0.03353352107008736, 0.046049206311655294, 0.053573448287564544, 0.06048330489619836, 0.024756369169957215, 0.04562573388849919, 0.06481536179370173, 0.01805766758913646, 0.018921131853950467, 0.021098180932775466, 0.03250962863067631, -0.00376988686309241, -0.04198650230680787, -0.08611959385824636, -0.09734480074377759, -0.08970850847938133, -0.0969593927469196, -0.0638319082594686, -0.08523511250727071, -0.0657662397615322, -0.06440809628043068, -0.059998149948281065, -0.06806885520370871, -0.054238736428230676, -0.04873800132464926, -0.04416272860507155, -0.03756081059946783, -0.024141635202918812, -0.014025320774879592, 0.018807818926744067, 0.01760466826972133, 0.03782096803241921, 0.03391669820580331, 0.02509385367597606, 0.006867115520896742, 0.021708574122116596, 0.014346228198561949, -0.0394348511933583, -0.03517828717298885, -0.01932358881831518, 0.012906318575877904, 0.02277028464501331, 0.034328752818916244, 0.01413400893716827, 0.04286216890439693, 0.0582405532452887, 0.07684163600947408, 0.07561403036331203, 0.047414667955545914, 0.03616830353397114, 0.07070891187602232, 0.052056584753844476, 0.07149772325358977, 0.09447701805507011, 0.10919157378056132, 0.13091193106710508, 0.15793868991836266, 0.1992576331032685, 0.21661434549108277, 0.266920930605665, 0.28175135857170464, 0.31866724958212234, 0.3467240458471536, 0.32946130064285395, 0.3690017200178834, 0.3729595871098697, 0.4065479543792972, 0.40393865221483877, 0.4459075827476514, 0.465574283974333, 0.4664004591577706, 0.464720627453279, 0.4554392106487867, 0.44308375186226057, 0.43810397737101847, 0.47707178067996386, 0.5142070003747887]",False,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
27,go,Hit,1,1.2500,"[0.0, 0.015293109592659877, 0.024810394190858773, 0.027730692718965454, 0.03108933318827519, 0.013972825619762722, 0.0007396034832220285, 0.03014352320481757, 0.025267448176036544, 0.04804242254842362, 0.08436997913633575, 0.11035729688824328, 0.09054969556935064, 0.10730533999966213, 0.10524933424899649, 0.12886447485651203, 0.09947485424662056, 0.14059920587588182, 0.1367795399317847, 0.12181126185727315, 0.14956873822128164, 0.11880063444598835, 0.12796471091909642, 0.11686408439640526, 0.13626135031197237, 0.11940472466387042, 0.11206882460475516, 0.10898639378424692, 0.1135027756807146, 0.1336228561332377, 0.16607924563997256, 0.16498190669260626, 0.1394655304826718, 0.11299008798063012, 0.1368487514142309, 0.09449627154729513, 0.09168377921492885, 0.08324624167084005, 0.08281012231488222, 0.11037839844360185, 0.12729250974027398, 0.1259492707705171, 0.10248318942890866, 0.08474464552595692, 0.08723256396752198, 0.10294662584326209, 0.13228335171313083, 0.1295918830717528, 0.13214442990852235, 0.14172993955960433, 0.16821054051436599, 0.1590802858045941, 0.17570015370130332, 0.1512840335171814, 0.16019279385762641, 0.16980280813606796, 0.22537436826352947, 0.24306168763848837, 0.23279556363513595, 0.21879623940229503, 0.2502625509206742, 0.2751287974069086, 0.2707620958835936, 0.3133696599860102, 0.2755637665198646, 0.2891993625601097, 0.273944613930109, 0.24166068926276185, 0.2582690649041424, 0.227778523754947, 0.2307691612804955, 0.22527211636221783, 0.2641070072818288, 0.28967612149496136, 0.29076030260314334, 0.28729126927825593, 0.30439721222818555, 0.2853452957514899, 0.30625571631975523, 0.3020632005671587, 0.3119299919051948, 0.31371175242549587, 0.3495351413340865, 0.3472677357085862, 0.3789707608671698, 0.3885481981285613, 0.3944597923177028, 0.3878098785122396, 0.4102957137398101, 0.40883718437905675, 0.4222995395659379, 0.4210144047023141, 0.4305001439223186, 0.46291120655203494, 0.45745395931945243, 0.47403594298447227, 0.45482391657392385, 0.47363712609374703, 0.4632965459096194, 0.4433768997952767, 0.45125725703186836, 0.4374600244536988, 0.4080986218833077, 0.39487952136589444, 0.4038641043872222, 0.3960886722420707, 0.3788441701878926, 0.4170815001432187, 0.45038527681259116, 0.4636957489521264, 0.46746178624406626, 0.4555579784983372, 0.4756002263999968, 0.49679472974280603, 0.48589622916992614, 0.5097694715960002]",False,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
28,go,Hit,1,1.1500,"[0.0, -0.022477045706996615, -0.056631503970353624, -0.07829482046083594, -0.08277476714992539, -0.07777303351021266, -0.07525835723393234, -0.10227972808771124, -0.06341736230655515, -0.05246862424574657, -0.0410832418257739, -0.04321792751112548, 0.004820266723792814, 0.017430495773356897, 0.013203648686631484, -0.012120626777917436, 0.020097502075117638, 0.015023579181313917, 0.007888645271553956, -0.03291307993606114, -0.03252442535996133, 0.00838731617676055, 0.0037843166261539423, -0.012488948190881278, -0.002755716851285733, 0.008643828904936297, 0.0496515281974607, 0.07178093275855521, 0.06399281401434302, 0.059893750273644304, 0.07019327084897767, 0.03987201467519198, 0.04751856639362393, 0.08060543682908985, 0.041996653397322614, 0.038986025421167185, 0.01231493327788552, 0.029350412234120184, 0.054019515475745336, 0.05371929103781761, 0.07114271924805912, 0.06694594457575455, 0.03516624793974246, 0.06883682820524398, 0.09183970782164236, 0.10126517634376042, 0.0852563539012156, 0.062450316925976176, 0.1010818522351783, 0.08531558187135276, 0.07698727963576402, 0.08033551772666114, 0.07535833733048516, 0.10399434310420272, 0.13150660005428913, 0.1325471077289381, 0.13378557198769256, 0.12188281390447528, 0.12558918946100978, 0.10912756875988187, 0.12466756189883191, 0.1697482423749119, 0.17601102798973567, 0.1834001712455144, 0.18433138574327637, 0.19035336806429962, 0.23987471539376526, 0.24880767640860846, 0.2270179572951926, 0.23600597261179188, 0.24343474597617648, 0.23633999683943113, 0.2627947438072785, 0.28273089794790945, 0.2935922317970091, 0.29873885620241736, 0.30659458916658877, 0.2999620515030533, 0.3110462615288492, 0.2974968568391281, 0.2965693552516127, 0.29441452655330563, 0.30717362102029366, 0.3048615363719951, 0.28005118584229644, 0.26672947061297164, 0.3014851400392234, 0.3145488031134668, 0.322706465825691, 0.3117464664535549, 0.2853035530910399, 0.27479901795550316, 0.30676038880296297, 0.30829324943631053, 0.351218892792038, 0.3446621331921794, 0.3734674902795668, 0.37001948790623634, 0.43154066274733743, 0.41008513340972935, 0.4391376837365454, 0.4364051378956183, 0.4461509652529289, 0.4655980836054105, 0.49868426032171065, 0.5113933374611163]",False,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
29,nogo,Correct Rejection,0,2.0000,"[0.0, -0.026399108578280157, -0.021070235518573583, -0.017843256106334103, -0.012631362276659472, 0.00320015843237627, -0.016614807570866287, -0.023465929638675165, 0.01814761416761404, -0.010930068424735803, -0.03779744365380727, -0.07606242951088554, -0.035051207283351433, -0.0526763807657875, -0.06223393766298012, -0.035275338240631754, -0.08550309803041162, -0.09967521866096977, -0.09621908527804945, -0.07367783011579884, -0.07959606296677757, -0.1146955141393291, -0.12078467339536442, -0.12929112810701404, -0.11305992845895874, -0.11563387917474166, -0.14998383966120193, -0.136928830854423, -0.13420076972057285, -0.10264122662870168, -0.12435174457899217, -0.09927874426512809, -0.1192812367605881, -0.12027964490150607, -0.10765083424307531, -0.11272234795220047, -0.07843452284481955, -0.038832990802749795, -0.04378386154971528, -0.05031272691515777, -0.04454406030424707, -0.05135946722455492, -0.035680267878551344, -0.060415052004626976, -0.04030824407737228, -0.04955828084238334, -0.07415998624814249, -0.07782485456011719, -0.058034757425936, -0.060488740203144584, -0.03852324640134207, -0.06291558388364993, -0.08915579356268571, -0.079240826726462, -0.09912022327504752, -0.09840521153793831, -0.11303472179308618, -0.08850957347199052, -0.06884406873255267, -0.09996900293888727, -0.07336462367004652, -0.11631136516697849, -0.09501544427517106, -0.09505254224693666, -0.09914764166844148, -0.0649684865021331, -0.055976470686163717, -0.055031065516857165, -0.04611774549463056, -0.036586888250258076, -0.059569021968092745, -0.05897206093741333, -0.05687864930346037, -0.03926923590075418, -0.027918556573795272, -0.0329309589099154, -0.020929159951030563, -0.037489717639548725, -0.04922931146467117, -0.056784323647131166, -0.05562703025059851, -0.07823666207603203, -0.10011301743072859, -0.11325666871962578, -0.10009872868472713, -0.11909958057985434, -0.11028484760673793, -0.11229090318176317, -0.13998568437587902, -0.18985213984081745, -0.2079652178408231, -0.1911282992512982, -0.1896110189953977, -0.21097178869532812, -0.23220529280351343, -0.2236053166331729, -0.19615001762210596, -0.2102717261405123, -0.20607457074991434, -0.22584141617559367, -0.230073442655379, -0.23968037874834297, -0.24917406062946407, -0.257900164042732, -0.26170789309023423, -0.2595452853747466, -0.27190458924764865, -0.2804186254153351, -0.3020776044641645, -0.2978824643490508, -0.31026040596837284, -0.3336958973687518, -0.32847913413891416, -0.3152521878463238, -0.31017194817906224, -0.3210505049307255, -0.29669769081571157, -0.31742388973957797, -0.32439670538207377, -0.28311349660210994, -0.3104738469957789, -0.32225046368630056, -0.32818295896408706, -0.30164260873254467, -0.30644582468213927, -0.3090472685589274, -0.36481740656327794, -0.38134329899499697, -0.41222447192585054, -0.38248680472137425, -0.38660932290914607, -0.37915132036840715, -0.3746222894098462, -0.39490244013192344, -0.3447305429663282, -0.33878428434726615, -0.33756614534192286, -0.35059071609778875, -0.337759470026567, -0.32609869282364995, -0.3153615736103742, -0.3329062023735764, -0.32747107378856, -0.32959770270464106, -0.3331368987182436, -0.34432113426042427, -0.33033575863159553, -0.31872485637120784, -0.34906659765920345, -0.35879094858794963, -0.36742509630993675, -0.3676689006969484, -0.38544186063573677, -0.40927784114475585, -0.43717057903667683, -0.409921090278187, -0.3986028523089115, -0.3947255235368991, -0.4002039647751336, -0.42578334171774435, -0.43085882702053535, -0.4253441044570001, -0.4313425743549681, -0.45598295579722137, -0.45398003247709506, -0.4509884570299792, -0.4527121654960349, -0.48795857983817703, -0.48952935290817406, -0.4865152705229898, -0.5144742838320613, -0.5459936842239793, -0.5531773750312994, -0.5860693634354126, -0.6073570218504944, -0.6268397886022296, -0.5945307438555194, -0.618671329463293, -0.6212137172493507, -0.6105939727283451, -0.6098163338322484, -0.5978885413451716, -0.6005677200291882, -0.6078358551167382, -0.592488243207769, -0.5997868149216687, -0.5992920270117734, -0.620418945711289, -0.5957463218213062, -0.5884666901002192, -0.6009602914842654]",True,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
30,go,Hit,1,0.9200,"[0.0, -0.015769243915796934, -0.011419996784782501, -0.01853606837417172, -0.04503540505093652, -0.040689827008056484, -0.010608801141591094, 0.0054038110947419934, -0.003681715505884829, 0.02989784643425037, 0.06343876737464142, 0.07431364572351874, 0.050379875467186565, 0.05124467322711622, 0.07076661443342169, 0.08411395090192306, 0.11387919018803946, 0.10792782621650705, 0.108729267117769, 0.11007934893663822, 0.1132373724319339, 0.09222167327576752, 0.11298682350420973, 0.12676191073359747, 0.13927781684986246, 0.16399042499167923, 0.16693552037054013, 0.18638737003435935, 0.18411614675411464, 0.17610159324287095, 0.14137492339209187, 0.14733423292332778, 0.15421527377309402, 0.16534648841988042, 0.19765413003813737, 0.21344744766783852, 0.18470269778319662, 0.17817192683078012, 0.17743744510588827, 0.19992805771500327, 0.2040999422993691, 0.20197279694010215, 0.20831942093667793, 0.23731245563580164, 0.2803401694632838, 0.3049828292716894, 0.26385271215478306, 0.26064305630657936, 0.3174942252740467, 0.3040044862833936, 0.28135162264320246, 0.3127736075812299, 0.30234743796748303, 0.30558078948537154, 0.3043051520752312, 0.3207154228999238, 0.32807035819437713, 0.3262128361756033, 0.3435170845272878, 0.3225988165814003, 0.31194194668192454, 0.3477896946886854, 0.36605362883581716, 0.38398722097862037, 0.36425241461032715, 0.37367878619402006, 0.3719045033727725, 0.3442476367985332, 0.3419581325547298, 0.3642220710557252, 0.34567410899085765, 0.339707274813976, 0.3305724765424128, 0.39888085326031664, 0.4158240758033853, 0.44208313887967005, 0.42981826488117303, 0.453449397228545, 0.4395568629304406, 0.46951440982762305, 0.4644293436380341, 0.4891746301989943, 0.5025800302324275]",False,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
31,nogo,Correct Rejection,0,2.0000,"[0.0, -0.055482601465594646, -0.06955239948349866, -0.07907947873957086, -0.05038673988706022, -0.024270584376999808, -0.002518630130525345, 0.02765896610792676, 0.036012494262237, 0.035171466784893, 0.05321379978167762, 0.08030878394963753, 0.08046098006885308, 0.09824453048116298, 0.0800531374759611, 0.0685943815661831, 0.05366243535406649, 0.02370351259855379, -0.009006727700893346, -0.002939192656591476, -0.005155913645351642, 0.00756395552052758, 0.012854058678426403, -0.009677019991861553, 0.00511276415458628, -0.031999862480825925, -0.022159424452118694, -0.07367607361229943, -0.14108406225051023, -0.1125924645764882, -0.10461414691460139, -0.11268836549760916, -0.14998582801163324, -0.17450996017887255, -0.175217487755194, -0.16141142132465508, -0.12429290546992598, -0.14609766281622402, -0.1666081744327786, -0.17528739256364817, -0.1853372990251972, -0.21877907081253453, -0.23713263885438615, -0.25445648917340363, -0.2587427878291501, -0.28376868474120476, -0.29783333072729057, -0.3341423401619808, -0.3014105242861039, -0.3183567208207439, -0.3215410540339334, -0.32042953506226823, -0.2848684929982038, -0.2873746681100242, -0.3172021134240377, -0.3254968760052358, -0.3317480812938306, -0.32990548162337335, -0.3390856215557968, -0.3466932678622726, -0.3405484613486425, -0.30240792592516014, -0.28339150736791063, -0.27469060657825123, -0.30136153509853275, -0.3218627848598897, -0.3274943726947266, -0.33260448255689296, -0.33727537661978224, -0.3896680594773923, -0.39274183810714086, -0.3995725151102467, -0.42868249046462825, -0.41187548476712416, -0.42893264440156514, -0.4567817306956073, -0.4682836311148548, -0.47371693513207347, -0.5051613182441638, -0.49246046466349763, -0.5455545086653171, -0.5486623609218337, -0.5513820147015864, -0.5287574896565527, -0.5167426132711633, -0.5207451242503213, -0.5347607418079465, -0.5329920969878823, -0.5406237335581697, -0.5042190934184998, -0.5045889667649848, -0.5371342502111498, -0.5315265017360915, -0.5463572254971766, -0.5553153412833193, -0.5558429866728747, -0.5341204196400796, -0.5749027814128262, -0.602511409921333, -0.6097183348362154, -0.5688765509820172, -0.6064008625200978, -0.6088833278587238, -0.5845090845730336, -0.5784842996398177, -0.5689416331978281, -0.5832199818932385, -0.5760661857752513, -0.5816916439129326, -0.5588810843618529, -0.5255960242890013, -0.5206086629553832, -0.5158254032201338, -0.5350927669708354, -0.5464820355415042, -0.5749327263624522, -0.6081759355061177, -0.6027719429924342, -0.6007657958029915, -0.586752171910639, -0.5820380617220258, -0.5717764263691173, -0.5893105307764707, -0.5784591884440624, -0.5838923356060235, -0.5812606912786105, -0.6043167724293551, -0.6043676356671971, -0.6012789033588969, -0.5999599362332769, -0.5573001005164551, -0.5414447955794547, -0.5747124143453843, -0.5973251490183514, -0.6083504232579187, -0.5998668948990387, -0.5868541480553655, -0.6080389154100222, -0.598075079450202, -0.6100477763947834, -0.6217105528307263, -0.5714809766745859, -0.5446571155108955, -0.5443530983590531, -0.5329974887855762, -0.5853744095520771, -0.5891495855032938, -0.5910937578210497, -0.618067048946948, -0.6190625915223971, -0.603537088421845, -0.585657534738211, -0.5779141436007801, -0.587025189220235, -0.5642427749100112, -0.5738707491701001, -0.5859051798856013, -0.6017349026891209, -0.609096961226854, -0.6273069609978017, -0.6520908786125663, -0.66503304581343, -0.6850882739914896, -0.6923496299298816, -0.6800314372532208, -0.6743350860813973, -0.6902311872977048, -0.698438683483909, -0.7192109388188729, -0.7418966396144872, -0.7372569213866678, -0.6998537541736132, -0.7358781544627297, -0.7410499832713441, -0.757047666519675, -0.7580287032336436, -0.7474828148272282, -0.773987915890281, -0.7614855646330083, -0.8131709281504436, -0.8295124888257424, -0.8286143666438656, -0.8102185865555945, -0.8202892128456052, -0.7987915399617761, -0.8068578096663883, -0.7926538202324668, -0.8093745093089352, -0.827260364640412, -0.814298968946237, -0.8069161289670332]",True,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
32,go,Hit,1,0.6400,"[0.0, 0.04451526398222919, 0.04382444581689441, 0.04157526177821713, 0.06465421507620722, 0.06531318530642378, 0.06061601025118056, 0.04184212767615476, 0.030656929533620418, 0.02888596239147535, 0.0036898077328069746, 0.01763945388169111, 0.05242667451556615, 0.044522622494271996, 0.0412455259645778, 0.07223520525192492, 0.08276547633736978, 0.10634951532289733, 0.12325673053293987, 0.12318916924886254, 0.11980526880265088, 0.14760421178717142, 0.16827769417721403, 0.18290200396132295, 0.20420906610574746, 0.22207682776083096, 0.2640677941930274, 0.31665082075246037, 0.31304806958631154, 0.3313841407362279, 0.3043775460643432, 0.3382620487715492, 0.38319010010742033, 0.4191449999872756, 0.4972417899132825, 0.4854665667202896, 0.46243009938501867, 0.4608691260793366, 0.4587503386540831, 0.46648020561403775, 0.48327088895788206, 0.44890133486600325, 0.4422093888257697, 0.45698219828094133, 0.4471019354535306, 0.43696008298304484, 0.42307530709860686, 0.43034062910822685, 0.46271111228955525, 0.43226519645307027, 0.41264613683196444, 0.4633709034857369, 0.46595184023373126, 0.4769475387446108, 0.5058795438512476]",False,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
33,go,Hit,1,1.0900,"[0.0, 0.025479386438412584, 0.042320904925252895, 0.03733761739727362, 0.023835976812004257, 0.023629289874808095, 0.027008786670960655, 0.03948778615674381, 0.043167006177936444, 0.014586992898855379, -0.0022361848477323934, 0.02411514686976894, 0.0711717262316238, 0.0755393325139116, 0.08279904695759, 0.08366194378241207, 0.1262836135658005, 0.11230020586415627, 0.14888440475713144, 0.15725580947978193, 0.1666540259886988, 0.19943241364150874, 0.19310765152486342, 0.17512927289748773, 0.18787643731827636, 0.1769957556034082, 0.21651841461630641, 0.22147744662864602, 0.21898113626740906, 0.23613329986180484, 0.23713700696992043, 0.2751746494243225, 0.2833953313228254, 0.2665784304274223, 0.2689849163262323, 0.2677080661828864, 0.304993436237975, 0.3150313785576696, 0.3083307127769666, 0.30586620909065715, 0.30482382065425784, 0.3365894087893957, 0.31884779225564197, 0.3322725599132248, 0.32236305412166344, 0.30759189856627567, 0.31346116626308373, 0.3274768795357723, 0.3178066471176781, 0.3132058338804363, 0.30331122251940595, 0.27263986297295195, 0.3166603445251127, 0.3365608255034986, 0.33898012791089166, 0.32523834858133227, 0.3246083161085383, 0.3585031287801096, 0.3567380978623252, 0.39181708766308665, 0.3614030311106383, 0.3474093173626264, 0.32925792414163335, 0.3389644579377572, 0.3441361659132711, 0.37873896349773617, 0.35620443893808934, 0.3501210212472536, 0.3935257583953274, 0.3822013851314702, 0.39277301612066734, 0.397294387240626, 0.37076697074008474, 0.3747009380859066, 0.3636406052658797, 0.3550395456288582, 0.34954342428767843, 0.3764560455610426, 0.37989867973755576, 0.41322457067690455, 0.4409650652201001, 0.41668708360248163, 0.4092699505390248, 0.42593280330981, 0.4470828575334191, 0.4518652687925354, 0.4480161593583623, 0.4483579137390113, 0.4391531067871284, 0.4507985474722729, 0.42880615138500894, 0.43463532824183976, 0.46487122895984434, 0.45702052697318485, 0.46585948382422376, 0.4985249237356583, 0.4807910984844449, 0.47120943426882034, 0.4662687903248022, 0.5144772999639249]",False,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
34,go,Hit,1,1.7900,"[0.0, -0.00238160706231722, -0.013499819478950206, -0.040731780702775625, -0.006662533132904658, -0.0011160696117617453, -0.027209062936931035, -0.025548098094944488, 0.004356423221564425, 0.008211753957885365, 0.04396094334852668, 0.027181233262857894, 0.03973330872569592, 0.06413493180873306, 0.1040252181331584, 0.07013010180711063, 0.06394670109106017, 0.0630163794158485, 0.02613609220400679, 0.020767388553210767, 0.048468563734253164, 0.03813901547842166, 0.012186975874620642, 0.0140545308003924, 0.0013460187125873702, -0.0018455297413962936, 0.023246711966905583, -0.010252098838403705, -0.010544046897038115, -0.020374963554691226, -0.008363700626979624, -0.010011703603872515, -0.02012387783502835, 0.012246775316432736, 0.03272438891809284, 0.040791766129458146, 0.06660840578753403, 0.0906789391885661, 0.1054803263293546, 0.15903907155084, 0.14488852270228517, 0.1475765191312957, 0.1705316754677561, 0.12476098964567753, 0.13207981632309704, 0.14673342427645214, 0.1387111981510869, 0.1715120675296645, 0.1634896430782305, 0.15828977443161787, 0.17033609777771713, 0.19023701171056331, 0.19340000613999375, 0.20844745371917697, 0.20776305009237672, 0.20936508492687378, 0.22813748624195077, 0.2283992353350471, 0.24565544340471493, 0.23522012511550386, 0.255410746257885, 0.276792532331659, 0.2779396369175282, 0.29058431102410753, 0.3386695707129093, 0.3307741206142967, 0.3325808634803075, 0.3326666735168204, 0.3353090712784556, 0.3701449830472092, 0.3806801983519678, 0.3422174609714671, 0.3101844686529938, 0.3027468015045186, 0.3169210814427016, 0.31331277994242646, 0.3293225474154184, 0.3282137554113012, 0.31015905535552796, 0.32455900403946486, 0.3294903982263033, 0.34111764900634983, 0.3736890923121095, 0.3805359062968863, 0.3896774115551508, 0.3942276022614787, 0.40773456647578754, 0.4238496836811374, 0.4202549429442875, 0.421340109719174, 0.427498245827122, 0.4179399694314719, 0.43554981992615366, 0.3706313856764167, 0.36342710349731344, 0.36925298858695993, 0.3501333860640701, 0.36075128205263857, 0.3585871663922447, 0.36589012943939864, 0.35450107630886035, 0.337354237278638, 0.32976093604782936, 0.36208758246124445, 0.36893682529377586, 0.38398168225052637, 0.4162876902922154, 0.4227679112179179, 0.40594571993092876, 0.40425578350069336, 0.4287775401322482, 0.425532885997106, 0.4060853436444154, 0.40177047300602375, 0.40499962073870216, 0.41063783156794986, 0.40704552419136036, 0.42426185368132036, 0.44330083042132806, 0.42003579503441246, 0.4190989864833038, 0.4033316042599974, 0.40026551594679594, 0.40004778255229534, 0.37905009081441937, 0.3790159611595657, 0.3940963951787007, 0.37424956177641966, 0.3840847637189399, 0.38722456667314953, 0.371671825969384, 0.3650930508984509, 0.3794574858070364, 0.4084501223488065, 0.41339226202894674, 0.42603126751146697, 0.4057204319332083, 0.3972215231593639, 0.41429228503821414, 0.4013075613009895, 0.38552567300107893, 0.39701702552316465, 0.3957323083545572, 0.37286100064746164, 0.3501709666796756, 0.4018445062265271, 0.39047722285665787, 0.388886038510537, 0.3961006184361518, 0.3907267255635347, 0.36829502691158883, 0.3826594677480306, 0.3898429457347084, 0.41085511465163005, 0.39607207155139174, 0.3731833706614663, 0.39918813294673294, 0.38365730662973213, 0.4357269539872731, 0.41204124770980194, 0.38729207296784784, 0.40373650539389494, 0.3889147287318059, 0.39084038603344934, 0.41690890060958974, 0.4078680691328885, 0.42371798695115165, 0.46395453750278637, 0.4911413042682252, 0.5121707380412173]",False,0.6000,0.4000,0.5000,0.1000,0.2000,0.0100,2.0000
