trial,stimulus,outcome,choice,rt,trace,timeout,w_s,w_n,threshold_a,t,noise_std_dev,dt,max_time,affect_stress
58,nogo,Correct Rejection,0,2.0000,"[0.0, 0.036541574663854604, 0.012487533362872831, 0.0025875537718497987, -0.030574876916490343, -0.039586835099484505, -0.08391037013258468, -0.10655616327996861, -0.07737253878195126, -0.11116289597882614, -0.15471272766937788, -0.1786929083572941, -0.1788545724601065, -0.1679774677566181, -0.18332690556475514, -0.1995403432152045, -0.21598378339654278, -0.19997796939582835, -0.19474679618369334, -0.19608572244578423, -0.2310897965191969, -0.22793057086670737, -0.21649198976292222, -0.2140069227543045, -0.21527824308874965, -0.20227521532035728, -0.243819931323836, -0.2604173452964177, -0.25088077754955773, -0.20025884400545807, -0.21151173046198987, -0.2100714151224466, -0.21546335986135168, -0.21394999678354398, -0.22294765067620684, -0.2693083424410138, -0.2724843353562355, -0.25153552763909587, -0.25310494374899284, -0.23917412380387526, -0.2528146278639649, -0.2661474963811433, -0.2743635454069113, -0.28863012233686625, -0.27155525891834564, -0.28972177214196276, -0.28745288225461596, -0.2968136329930659, -0.30438097111703705, -0.2997061388554699, -0.32385768878533516, -0.3346639416854414, -0.2973002499575813, -0.3320913595851066, -0.3525744255545288, -0.35660457110535076, -0.36300259632465215, -0.338818369455688, -0.3164576630329179, -0.36589045747524385, -0.37479879987617826, -0.38380064591868185, -0.3699486061612524, -0.3694288603211969, -0.3931270240948471, -0.3933639817292473, -0.3643641684900477, -0.39580505103803765, -0.4143907024233076, -0.4320287921770036, -0.4337989130906411, -0.4390972466717303, -0.4275165166145959, -0.4156279250865272, -0.41946244526529636, -0.39600394284105506, -0.36955350309170837, -0.38238882572448996, -0.3743095931541434, -0.3728251157654707, -0.38964897892303907, -0.4114292406519149, -0.3881768282506708, -0.3589785874368049, -0.3677355424908305, -0.3851594500608998, -0.37704786684558905, -0.38607807517451376, -0.402139519689856, -0.4034029555697437, -0.425861411778669, -0.43301082084464365, -0.4661566521719929, -0.45372058488446215, -0.4924840157488772, -0.4980675653132374, -0.48933118888608984, -0.4891350172310819, -0.5192157345115026, -0.5538842962631376, -0.5576896134234308, -0.5691380193276078, -0.615532253942519, -0.6352116813431036, -0.6258937459437864, -0.644408300793488, -0.6369382608783074, -0.6468082456051419, -0.6460134945184609, -0.6466706906241734, -0.6578879822412069, -0.6522663200424585, -0.6650943866900341, -0.696870750553657, -0.6797208812201637, -0.6705227557140738, -0.6931547877683886, -0.685383891976955, -0.6617704100204697, -0.630931186407765, -0.6748361687903027, -0.6919992966887416, -0.6570482625759525, -0.643465080582802, -0.6380239604525194, -0.644601956516208, -0.6423806747412187, -0.6388939666059011, -0.6685285980252984, -0.6779619541166488, -0.6948225028116833, -0.6989551930544906, -0.6844650204067472, -0.6732050473568717, -0.6711997491172258, -0.6661757792812529, -0.6706472969097428, -0.6723176173920878, -0.6863938430526496, -0.6489091713171642, -0.64414729560388, -0.6907146969804207, -0.7047653351945983, -0.6787988442673747, -0.6836587609031504, -0.7083300227826399, -0.7166690924547889, -0.7211368167848522, -0.7469995247010618, -0.7339888303464086, -0.7216893770714619, -0.7521595847572144, -0.7454063104862817, -0.7554981259406506, -0.7481780161200942, -0.7707726691150163, -0.7617838916277399, -0.7443427701775126, -0.7527937710879123, -0.7859782924337221, -0.8033065996232865, -0.8051594288939775, -0.7990558294233515, -0.7926937461010238, -0.8170594262268435, -0.8151864134212952, -0.7971813871904405, -0.8257494556295503, -0.8447028622374189, -0.8303821903982858, -0.8198557385947989, -0.833184446048781, -0.832567942854947, -0.8155776601332553, -0.8358792986344551, -0.8383143084423533, -0.8409008108982725, -0.8751528154308325, -0.8806166039466045, -0.9111996466984397, -0.9130155207064334, -0.8951128089263626, -0.8822675435512752, -0.8755678103229665, -0.8894705337898207, -0.8535877241628028, -0.8499299471998659, -0.7941512059981158, -0.818691007326285, -0.8486895478263826, -0.854977840114378]",True,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
59,go,Hit,1,0.2300,"[0.0, -0.004759162127127715, 0.0002670913375882218, 0.016966511512440493, 0.03454156716782862, 0.044721865399291114, 0.0850690159829054, 0.07573281516482869, 0.05713352929742723, 0.08993903013756091, 0.057789723823437326, 0.06959988376641654, 0.08484110626964016, 0.11272278947378905]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
60,go,Hit,1,0.2300,"[0.0, 0.040454113208251374, 0.036983541965593114, 0.03954080153879149, 0.021077503337836413, -0.0030995887355702474, 0.003971190696716668, 0.0234381411516097, 0.055216282896998474, 0.05646283474815948, 0.05181726725034555, 0.0704691478762335, 0.06327240494557483, 0.1088955234268141]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
61,go,Hit,1,0.2600,"[0.0, 0.025925772188843108, 0.02177458584095704, 0.01739900547781635, -0.0004458607958224489, 0.009835596063538048, -0.019121188716098355, -0.014409745880985056, 0.014722479524626434, 0.01669019826977845, 0.037191379012254194, 0.052253481585368765, 0.0724452380051108, 0.05660689615927669, 0.08644859647318905, 0.0996172631938494, 0.117732630630986]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
62,go,Hit,1,0.5900,"[0.0, 0.0002801058776492728, 0.01922164907284529, 0.032505376608074135, 0.023855777972369888, 0.0040265769870483255, 0.02004183711564301, -0.005272844806198149, -0.019276108482385566, -0.004883666793731707, 0.006439498742304234, 0.026397405476639685, -0.0055314255641986665, 0.022481164712617865, 0.017580218949311395, -0.003161309005152182, 0.0012514460433187442, -0.006574374401041937, -0.01668127533011356, -0.04635868919556475, -0.02867629087573801, -0.010696870990018231, -0.020128853659035897, 0.009415717440812623, 0.023600987067092533, 0.002949292403223728, -0.004691196388841235, 0.0003147605006647361, 0.00589287484340646, -0.033999526293598877, -0.0545635226452927, -0.057032235323279605, -0.08922789473670031, -0.12371559734758293, -0.11745368183498055, -0.07804540543468311, -0.05634315720829636, -0.04718827617782176, -0.016097207352897276, -0.02184910598247016, 0.016692515584307795, 0.020836378521236973, 0.019034367946548163, 0.02351308435064728, 0.04294857834298278, 0.06808072953166212, 0.09734629907028933, 0.09282859233863057, 0.08538663962114498, 0.11020449197367556]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
63,go,Hit,1,0.3500,"[0.0, 0.005785582982103158, 0.0004931695174197996, -0.015738664524182423, -0.005047437248390112, 0.018102349550258554, 0.02655907831591913, 0.023904167544454805, 0.03126376311397596, 0.02474569238320358, 0.006665527291385625, -0.0014480406362512958, 0.0074549177268315465, -0.031276077403486535, -0.0003697583956285763, -0.05032684121055105, -0.056136800408033635, -0.05832675025733557, -0.05217860849123255, -0.024859060492068197, -0.010092337123751651, -0.0026322793786175127, 0.008511777890244838, 0.014559570565058721, 0.08709247341337753, 0.12380240449843583]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
64,nogo,Correct Rejection,0,2.0000,"[0.0, -0.012201623671921364, 0.003901240547126719, -0.008044605448249465, -0.05006357805505962, -0.028570951871870982, -0.0409073404529094, -0.057396720510340754, -0.062291316983690795, -0.0752234117727755, -0.04663158449224135, -0.04937844697707566, -0.016216237282303175, 0.003441049549412191, -0.002048037670573423, -0.01945625015674945, -0.019851973807614293, -0.037219075082347175, -0.06720753007188626, -0.05625853043590023, -0.08573508565451621, -0.05391846347259447, -0.09530575344579126, -0.10128320705522072, -0.11725347348932305, -0.11458891870658393, -0.11181225617709556, -0.10312528532467165, -0.056484924447714836, -0.056372961947080226, -0.07485604337894962, -0.10463873302634509, -0.11394421600181365, -0.11217054525127315, -0.10913779873642873, -0.1107645547910283, -0.14953075392669044, -0.1480440079975363, -0.14783162420263601, -0.1341881604804525, -0.16317735148252438, -0.17535269304306048, -0.16043392398611284, -0.1228246627002105, -0.12842126439239482, -0.11127802276541726, -0.1284660939941692, -0.10298035823004743, -0.1288209850845887, -0.12828593778301864, -0.14511288229181188, -0.1321497180169681, -0.11729708351445717, -0.09908314445489469, -0.11672147988483883, -0.15014061918130114, -0.16133226530051775, -0.13376066796798844, -0.15475468880485896, -0.1411125697033348, -0.15205972756146127, -0.13809735678897428, -0.1478701478033261, -0.14568786543893042, -0.16476833327593945, -0.15638704232445555, -0.1339375191304782, -0.053431706659570796, -0.06671151023444911, -0.06490768142782709, -0.07692549911378477, -0.10105697296944277, -0.052886911247699335, -0.03256065318855869, -0.0701901787755676, -0.1123081957353895, -0.09269172113824686, -0.07480089534060202, -0.09296071640810048, -0.08550500058710885, -0.08086354015263883, -0.09581664441076851, -0.07308961518102063, -0.0656292163576457, -0.06213993889293503, -0.0955901421356993, -0.07851895290134715, -0.10134173542927984, -0.1039603027341622, -0.09435257040187783, -0.09115722171535426, -0.05033002371214619, -0.06488770901086799, -0.03416568803105634, -0.031091627390224846, -0.04201542065996407, -0.038719113639251554, -0.022800016712242528, -0.021301162004836977, -0.03214086537498506, -0.050950760397219394, -0.0714510521212684, -0.07761414470966235, -0.10408675896248464, -0.12334214622188075, -0.1235983044504994, -0.12134928691310959, -0.12656383656278822, -0.15826377914025652, -0.17626610128487397, -0.15191174853368755, -0.13597106538199813, -0.13803507611496268, -0.10686115633310532, -0.13209614305921918, -0.13259073614606268, -0.14481944122386806, -0.16692830901214142, -0.20036468678157088, -0.2276079182047777, -0.23414289980142058, -0.20161764233632662, -0.18856605934895232, -0.18382141489602316, -0.19692935906280257, -0.22047648848913162, -0.24756770659696176, -0.24361749251622003, -0.23910072989843983, -0.24515483211825775, -0.2594581260498321, -0.2381211414872183, -0.2544885423933185, -0.2802266808504423, -0.26455168170409044, -0.2906430204994253, -0.3109197164371732, -0.3076507182330585, -0.36079367738649015, -0.34961757331661986, -0.35980719761633906, -0.3405994313360868, -0.3459226916533598, -0.38418828666926974, -0.3754208317294573, -0.33826750975090625, -0.3358173334223635, -0.37038053734958476, -0.38694719129950844, -0.38688378447241795, -0.405719620958366, -0.4281116162761612, -0.43053641003226906, -0.44013256277640117, -0.4462758314327031, -0.43561180456214077, -0.42695135634188963, -0.438814066834279, -0.4502341238287896, -0.47205359893585624, -0.48946689540843963, -0.48946438649662616, -0.5072740572252975, -0.5308514745615914, -0.5454381096644733, -0.5165956157738326, -0.5019901253117239, -0.45826643586375937, -0.45066468534398, -0.4386676225457566, -0.4295779051652897, -0.435130055368506, -0.4738043670254931, -0.46691849072020475, -0.43873373220733525, -0.4513111151397691, -0.4316793132373447, -0.4478473954994199, -0.44241811399554454, -0.47123742798758306, -0.44606456114633386, -0.4541924001591568, -0.44594031976791604, -0.47839972965622707, -0.492665375720914, -0.49713519537747125, -0.542392035181445, -0.564597180898822, -0.5814271826618307, -0.581384703737375, -0.6002217600442714]",True,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
65,nogo,Correct Rejection,0,2.0000,"[0.0, -0.006897114198305421, -0.0013091485383646805, -0.01746976626993165, -0.028675159683175133, -0.04987727702078455, -0.03162594563971485, -0.056461856666120844, -0.09403045788233141, -0.12549414924338625, -0.14991702695576745, -0.17947452714433051, -0.1954202160876175, -0.23942032249948783, -0.2503314013096892, -0.27328964747280715, -0.27876995030316054, -0.2778440617665684, -0.30343531265788964, -0.3027640171342333, -0.3083290260267167, -0.30074447522459763, -0.2999942503094775, -0.31598395691091463, -0.3169063844127104, -0.3301368060229713, -0.3403158135845787, -0.3039461263439367, -0.32547154876507445, -0.3355642534288864, -0.32640252058873065, -0.34970790944831465, -0.3111221493816676, -0.31296372784085097, -0.33545763001810613, -0.3146098091874284, -0.294341856667771, -0.3220145910252274, -0.3499466463452352, -0.36117576926825073, -0.34175669778764733, -0.35141667006426197, -0.40177608705400253, -0.41934609517382565, -0.4347661921328714, -0.4197611264265515, -0.45139926020074955, -0.47097292100429705, -0.4667985795113955, -0.43583059130121177, -0.42272656943880127, -0.40668245255359053, -0.4579707482944458, -0.4679108249477542, -0.47199443581312517, -0.468218732137484, -0.49846625680926, -0.49020935806216054, -0.4884716097434792, -0.507440847181839, -0.4931475430152468, -0.5059629432971721, -0.5315125207533935, -0.5447618127252691, -0.5516068790680821, -0.5616998303641503, -0.5798919854851498, -0.6086774116423441, -0.5847068297130578, -0.5736382025581636, -0.5329191796634767, -0.5241572614817682, -0.5221300351972682, -0.528325408222929, -0.5662286026515969, -0.5584476078193501, -0.5929258701047757, -0.5986335951908384, -0.5968348359252926, -0.6083471109479183, -0.6306250082379095, -0.6665074387074025, -0.6900261391270326, -0.6836874229695721, -0.6965743899048992, -0.671791434105868, -0.663101217272022, -0.6892571309351238, -0.6924397919664114, -0.7241666661527025, -0.7089077890613942, -0.726012062403153, -0.7135268262565053, -0.716798951210567, -0.719185601844926, -0.707897794596811, -0.7689148260304989, -0.7621807520282429, -0.7924214429447703, -0.8096723336139966, -0.835857636381481, -0.8177124247025802, -0.8001828928446612, -0.8227913528357602, -0.8136446375161258, -0.8035022956491554, -0.7742790157540306, -0.7688977909115889, -0.799289011131633, -0.7939956289008745, -0.851671582851293, -0.8389332753782501, -0.8657247060431231, -0.8791304639449847, -0.9270722041567055, -0.9367023995072791, -0.9317661786013394, -0.9329273262060616, -0.9658154781806719, -0.955217282137217, -1.0097304831118266, -1.0352854746490832, -1.033177059732689, -1.0087005677949183, -1.004082885165037, -1.0250305786225633, -1.0329061423903414, -1.0524580886940595, -1.0278893329256602, -1.0560749387593011, -1.0813633629646608, -1.1091617719236502, -1.1178808756728766, -1.135688760856966, -1.1320432849831115, -1.127262556059482, -1.1528499589277763, -1.1371770037672981, -1.1571353897750158, -1.1650122495075137, -1.1396943715271253, -1.1307271816857032, -1.1248391057282041, -1.1563670908853718, -1.1698554162756547, -1.143144554668464, -1.1706213256685205, -1.1823181351333727, -1.175724807647152, -1.211946295492346, -1.173308457497657, -1.1638114979771639, -1.149784880175022, -1.1733638399873974, -1.1497677279090743, -1.1795663659615567, -1.1675171135015487, -1.1562906966061335, -1.1505516051336715, -1.1507408484610162, -1.152276220581335, -1.1413252304338761, -1.129171455592339, -1.1633664875904026, -1.146084603072141, -1.1439093148416084, -1.1502096329666902, -1.1707833503713037, -1.1904685360373677, -1.181087309915424, -1.1762791187854276, -1.1820506248360658, -1.1808314243542857, -1.203967276337094, -1.193029908997597, -1.1986057787858762, -1.2194682085242705, -1.2420249556743974, -1.2683079085642879, -1.2725365404361497, -1.2787469036508532, -1.2792358913056794, -1.3034526569875249, -1.3246632699069136, -1.3226496691251477, -1.2884670969808887, -1.3069177537877719, -1.3430092960753668, -1.3486639635484916, -1.357034435060792, -1.3721199105724202]",True,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
66,go,Hit,1,0.1300,"[0.0, 0.021840489994824828, 0.053101958284836326, 0.10687445508652965]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
67,go,Hit,1,0.1800,"[0.0, 0.012500205527309197, -0.04004464635607998, -0.00311653165995867, 0.01934167366556141, 0.06635095044265142, 0.08052174839316714, 0.07522991259284954, 0.124199214409281]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
68,go,Hit,1,0.2500,"[0.0, 0.021524998617604367, 0.012007548380771532, 0.009738083033304411, 0.006368639567066799, 0.051361794532847616, 0.02759108974190947, 0.03480698305810398, 0.014470734447537992, 0.0565548471577084, 0.06920233121060107, 0.06595393348105044, 0.0880088223301762, 0.08045511968624737, 0.07771483108822635, 0.10233053846991023]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
69,go,Hit,1,0.2800,"[0.0, 0.0001501923814849846, -0.005809775900523152, 0.007154465724557602, 0.014613742175516049, 0.028400702243525155, 0.032534906427572834, 0.025933510628551336, 0.005385637524510649, -0.004635512028592553, 0.018986855438343938, 0.03354462131061398, 0.038207366535775784, 0.043456291807510906, 0.05916933145647802, 0.08646399158015895, 0.08588704028579948, 0.07184104152589867, 0.12264941010131482]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
70,go,Hit,1,0.2200,"[0.0, -0.001968106136921513, 0.005858350354871913, 0.0006799364062904847, 0.028279881715581573, 0.04814275685883647, 0.05731673957104594, 0.06243608262006602, 0.0658427812335675, 0.051068207372099564, 0.07846118185557353, 0.07750816963312988, 0.12495600421557462]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
71,nogo,Correct Rejection,0,2.0000,"[0.0, 0.020941081242810737, 0.007950000223222908, 0.016302708257226847, 0.039358574074492725, 0.03803592500107657, 0.038942292984234496, 0.05491389140158637, 0.039318102901788124, 0.018777576728924234, -0.006003460418648573, -0.046015457614123775, -0.049989169895541606, -0.057087111722451234, -0.05861605340292819, -0.045065148428811826, -0.03970827345030185, -0.06299594932348493, -0.05216333651876043, -0.040602489742390196, -0.06875169116244978, -0.031333738166996035, -0.042845106969820274, -0.08705505856482643, -0.08244173685505364, -0.10447227623703252, -0.11045485005499378, -0.10167008881683642, -0.11017495607460347, -0.10440781014236164, -0.11737297419036923, -0.1454061879807344, -0.1328377201260184, -0.17764087039779192, -0.20431207498325782, -0.23791693485954074, -0.2659855069677636, -0.2946439026687408, -0.3002367832783291, -0.30461256780567153, -0.3302886859317215, -0.3314545893741606, -0.32390496195801094, -0.3446570887981235, -0.34120439251566154, -0.340054442703706, -0.3370562873243251, -0.34893289889388057, -0.356044870313765, -0.356411121237126, -0.40161977955502753, -0.41057054928657677, -0.4032865092782257, -0.3925266287219612, -0.40284688077653064, -0.3850188583731853, -0.4008412196639672, -0.39113658912727356, -0.404268522343537, -0.4146928171596319, -0.4347930018121653, -0.4329872043494865, -0.44163951704710125, -0.4057382455501949, -0.4037440338900108, -0.41481203926710697, -0.3977157625964433, -0.40032323889623633, -0.40516315894977933, -0.4034560167627899, -0.4314603813764676, -0.41115350197164297, -0.4245878890699066, -0.41844830551359147, -0.4163704804623549, -0.42929327344636387, -0.4450073601132469, -0.4559566455223228, -0.4817709693322795, -0.5078337140974301, -0.5287302863098735, -0.5136341377668171, -0.5483522603687664, -0.548381958673537, -0.543230889824283, -0.52018149125763, -0.5003979209192155, -0.5493748406766701, -0.5103725447802008, -0.5318922983328871, -0.5620165609717688, -0.567163487211238, -0.575971502895472, -0.5796092610605795, -0.5990178856412086, -0.5938799472595698, -0.6179840804744939, -0.6243205159026863, -0.690520459813162, -0.6634461832743634, -0.6552210414297343, -0.6671627374729278, -0.6840840390646381, -0.6901288964613679, -0.684940588307227, -0.6976885904032901, -0.6812161129736656, -0.6744816479376059, -0.6791853562322513, -0.7279186919046414, -0.740381559613442, -0.7533508746378302, -0.7990140551191653, -0.8258088440351713, -0.8267624381523238, -0.8410044156656755, -0.8553740296787561, -0.8607543110020835, -0.876473835115769, -0.886149182426544, -0.8890332990656657, -0.8951713209735842, -0.8915889323102835, -0.9041285912295454, -0.9428912066732766, -0.9782369921909623, -0.9444403836793767, -0.9478170967769795, -0.9165032559349583, -0.8868728491623454, -0.8833001808487541, -0.8696348453036435, -0.8739150672635769, -0.8800515624820694, -0.9096076963434718, -0.9385920228253607, -0.9268970411642216, -0.952062396729577, -0.9408050909868669, -0.932048154799192, -0.9575305850702314, -0.9442210964527854, -1.0006792977321821, -1.022057061730926, -1.0283159380470062, -1.0591710332453081, -1.0661801791134171, -1.0600495325452581, -1.0410967677678868, -1.067517756005367, -1.0624320154847762, -1.0445038184822077, -1.0454924473606075, -1.020806493342133, -0.9816810638837863, -0.9846923821859198, -0.9896447947433731, -0.99860379643803, -1.0179709225376627, -1.0162692389027288, -1.0332050639132018, -1.0658624222729527, -1.025528757263255, -1.0462181797171848, -1.075408770995722, -1.0569315486773805, -1.1107322571233662, -1.1169828585745356, -1.1168399931801363, -1.1425356116168897, -1.118478523959672, -1.0881144876506865, -1.0775135027889293, -1.0864626876165335, -1.0948593782169813, -1.0829199741512376, -1.0957341932330469, -1.1215607523696451, -1.0958915774865523, -1.0607498476756927, -1.0697255951205376, -1.0606187707797494, -1.0324564839543833, -1.0677273941614416, -1.0731913197585368, -1.0487000066679992, -1.0707524580716525, -1.0736519826368895, -1.0990086234960839, -1.076624573565038, -1.0681533554336295]",True,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
72,nogo,False Alarm,1,0.1500,"[0.0, -0.01702797258003818, 0.03804804634061213, 0.049654391825458694, 0.059029513927852696, 0.11376127047947573]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
73,nogo,Correct Rejection,0,2.0000,"[0.0, -0.02336621089351938, -0.016536427946877274, -0.024201001056222277, -0.03938280603053345, -0.0674631951716396, -0.07065407647145323, -0.06589083507476685, -0.09190457100792987, -0.10556264742431476, -0.07518550253840593, -0.06236881816778427, -0.06567092346174105, -0.1034743448930436, -0.1045249410743265, -0.09156229869583785, -0.08968524031220802, -0.08817003382957427, -0.09141757725418359, -0.08477732917737592, -0.07605126957023627, -0.091466362566274, -0.0681075747759597, -0.06308745216865363, -0.04583227494638124, -0.07010346355711383, -0.07550270135733214, -0.07772131797928102, -0.08851795666635388, -0.06328683314907053, -0.05095371061740793, -0.05208087550266223, -0.06593484071963446, -0.10084153391409195, -0.1259442189112337, -0.14213309394999069, -0.17672651703627, -0.1811124741746821, -0.18924596737781998, -0.17387463766966071, -0.19720709542701104, -0.19978872534503217, -0.20509013440648305, -0.21501083342100896, -0.24036955771244234, -0.24918850091985084, -0.27749192642093856, -0.28198329961482665, -0.3207448899106899, -0.29802940819001267, -0.29619154320002544, -0.29509004525722105, -0.32496668679247104, -0.31499832632100266, -0.31157850487737987, -0.30907936599215263, -0.3036974358470821, -0.2969260355102952, -0.31433277549698807, -0.32514868275050113, -0.324069912798742, -0.35801015661238533, -0.356122981676534, -0.34935591737237787, -0.3707544214280894, -0.3825441947935713, -0.40333480067252314, -0.39495788150883926, -0.4130449452935394, -0.40447412905205354, -0.41312525973893427, -0.4204791272901957, -0.4358848405027412, -0.41964245096697256, -0.44504095554189804, -0.44897548661278164, -0.46242404093652173, -0.46123382611075103, -0.4802040093791149, -0.47003638811982945, -0.4818049494786101, -0.5006057871476809, -0.5376989208490051, -0.547484112111231, -0.5612658019786914, -0.575907858648175, -0.5581300294969859, -0.5621692904303283, -0.5723510537928247, -0.5497097153895671, -0.5602600552982441, -0.5739654824363976, -0.5812242805568665, -0.5910702432113046, -0.581054392404257, -0.5816739316450567, -0.5340154381614722, -0.560855491180147, -0.5752458041040925, -0.5478310904693978, -0.5172809209376565, -0.5389891253000495, -0.5516228006142716, -0.5323354312456664, -0.5185367960555983, -0.5002248195945183, -0.46035341158276033, -0.4356845378978989, -0.4751762404240912, -0.4884741460763406, -0.49251194967948986, -0.5105421120331616, -0.53104365619694, -0.5226733306700866, -0.5790515595538147, -0.579355103437976, -0.6207889119109222, -0.6371976674839156, -0.6628660670172819, -0.6898143378049209, -0.7142543184808252, -0.6908796667973243, -0.6849434234918311, -0.6984663812818044, -0.6985199743356361, -0.7077078438068769, -0.6968424255878352, -0.6647175292404411, -0.6608993952731796, -0.6798033931816171, -0.6892661748572438, -0.6563978591187261, -0.6471713335752625, -0.6603546283244375, -0.6852387668535304, -0.7283255340972615, -0.7053436529827035, -0.7209579875003458, -0.7370150553157117, -0.733324107261753, -0.6932573405675373, -0.6976911833009333, -0.6961452316799219, -0.729127175916643, -0.7509745431425788, -0.7510767752154678, -0.7315482312977041, -0.7339252431976769, -0.755917149623115, -0.7603139902334904, -0.7518769037109475, -0.7582918150699728, -0.7519541705543189, -0.7602792951804939, -0.7227305674440208, -0.7199011189774428, -0.7075057175220643, -0.7270433762403848, -0.7306008682370185, -0.743776768857375, -0.7159189915494845, -0.7317875009819116, -0.7173435948296688, -0.6881715427692118, -0.6697423124984007, -0.6611678915840721, -0.6653793939889336, -0.6585804238929622, -0.6697303131723293, -0.6471030036238599, -0.6807551371742748, -0.7376890562902073, -0.740254146168424, -0.7188473548779649, -0.7406128996711299, -0.7442518298430519, -0.7252934739321055, -0.7536677099379782, -0.760343347316449, -0.7702104888206015, -0.7930123349275855, -0.8095658217548307, -0.8158537454483001, -0.8317733832683035, -0.8679763354792558, -0.8498948982064207, -0.8505164157173843, -0.8520269873332923, -0.8289227245371227, -0.8342579008400818, -0.8625215038869687]",True,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
74,go,Hit,1,0.2800,"[0.0, 0.004579677588746465, 0.014370725119847463, 0.036826282291674686, 0.022055831844910105, 0.03205637824534763, 0.043236325275004005, 0.029635304168981934, 0.005917834673111744, 0.009841379924932836, 0.015495688787813145, 0.01414379471412856, 0.012336787564974446, 0.010201149760298065, 0.04075051619869386, 0.0661856529606174, 0.03124540589136522, 0.06762862946788727, 0.10237392837217395]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
75,go,Hit,1,0.2500,"[0.0, -0.01798779932052961, -0.02926575309256241, -0.015299541575942387, 0.017681299033547013, 0.03819888677761002, 0.043563226103131625, 0.061038389977086, 0.05420969636969076, 0.048575005255452594, 0.045317290811223654, 0.05442658986599422, 0.04705420740426719, 0.08501389592501875, 0.09020946587665825, 0.10693698270129134]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
76,go,Hit,1,0.2300,"[0.0, -0.0039858370487849595, 0.006267351709154928, 0.005123515944624953, 0.0012311519628337153, 0.0005335483326093429, 0.008569383412808733, 0.006499594746497224, 0.026134625494047464, 0.05663931662262061, 0.0461976296181025, 0.05117383414844731, 0.09706429198600783, 0.12514448505174122]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
77,go,Hit,1,0.3400,"[0.0, -0.01975503742886373, 0.0020882180108622236, -0.0020922432771644482, 0.0011822542124634156, 0.022565495788199233, -0.024106153185281386, 0.0004379923380782094, -0.011757083742652469, 0.0028943800617911505, 0.007357858948021746, 0.01592249276865644, 0.013037482399459677, 0.017445121223520862, 0.030511794713701648, 0.020407165192818537, 0.014123608348660874, 0.035412297726943875, 0.05634185216646225, 0.05613778954954181, 0.0331999869985566, 0.06443160517976622, 0.08203974020097776, 0.06918553046227771, 0.11418789612647454]",False,0.8000,0.6000,0.4000,0.1000,0.2000,0.0100,2.0000,True
